"SITE","TREAT","PLOT","TAB","veg_weight_gm2","Type","Carbon_m2"
"STEESE",1,"33_1",2643.83358240675,52,"Understory",505.896891451733
"STEESE",1,"33_1",2643.83358240675,52,"CWD",0.2508212273
"STEESE",1,"33_1",2643.83358240675,52,"Soil",499.684512936628
"STEESE",1,"33_1",2643.83358240675,52,"totalC",3143.51809534338
"STEESE",1,"33_1",2636.83358240675,45,"Overstory",2085.68586972772
"STEESE",1,"33_1",2636.83358240675,45,"Understory",505.896891451733
"STEESE",1,"33_1",2636.83358240675,45,"CWD",0.2508212273
"STEESE",1,"33_1",2636.83358240675,45,"Soil",499.684512936628
"STEESE",1,"33_1",2636.83358240675,45,"totalC",3136.51809534338
"STEESE",1,"33_1",2675.33358240675,83.5,"Overstory",2085.68586972772
"STEESE",1,"33_1",2675.33358240675,83.5,"Understory",505.896891451733
"STEESE",1,"33_1",2675.33358240675,83.5,"CWD",0.2508212273
"STEESE",1,"33_1",2675.33358240675,83.5,"Soil",499.684512936628
"STEESE",1,"33_1",2675.33358240675,83.5,"totalC",3175.01809534338
"STEESE",1,"33_1",2670.83358240675,79,"Overstory",2085.68586972772
"STEESE",1,"33_1",2670.83358240675,79,"Understory",505.896891451733
"STEESE",1,"33_1",2670.83358240675,79,"CWD",0.2508212273
"STEESE",1,"33_1",2670.83358240675,79,"Soil",499.684512936628
"STEESE",1,"33_1",2670.83358240675,79,"totalC",3170.51809534338
"STEESE",1,"36_1",1937.11977051765,52,"Overstory",1802.53853000988
"STEESE",1,"36_1",1937.11977051765,52,"Understory",81.5963393449701
"STEESE",1,"36_1",1937.11977051765,52,"CWD",0.9849011628
"STEESE",1,"36_1",1937.11977051765,52,"Soil",698.508689105067
"STEESE",1,"36_1",1937.11977051765,52,"totalC",2635.62845962272
"STEESE",1,"36_1",1930.11977051765,45,"Overstory",1802.53853000988
"STEESE",1,"36_1",1930.11977051765,45,"Understory",81.5963393449701
"STEESE",1,"36_1",1930.11977051765,45,"CWD",0.9849011628
"STEESE",1,"36_1",1930.11977051765,45,"Soil",698.508689105067
"STEESE",1,"36_1",1930.11977051765,45,"totalC",2628.62845962272
"STEESE",1,"36_1",1968.61977051765,83.5,"Overstory",1802.53853000988
"STEESE",1,"36_1",1968.61977051765,83.5,"Understory",81.5963393449701
"STEESE",1,"36_1",1968.61977051765,83.5,"CWD",0.9849011628
"STEESE",1,"36_1",1968.61977051765,83.5,"Soil",698.508689105067
"STEESE",1,"36_1",1968.61977051765,83.5,"totalC",2667.12845962272
"STEESE",1,"36_1",1964.11977051765,79,"Overstory",1802.53853000988
"STEESE",1,"36_1",1964.11977051765,79,"Understory",81.5963393449701
"STEESE",1,"36_1",1964.11977051765,79,"CWD",0.9849011628
"STEESE",1,"36_1",1964.11977051765,79,"Soil",698.508689105067
"STEESE",1,"36_1",1964.11977051765,79,"totalC",2662.62845962272
"STEESE",1,"5_1",1684.0627602598,52,"Overstory",858.5270603244
"STEESE",1,"5_1",1684.0627602598,52,"Understory",773.239034264099
"STEESE",1,"5_1",1684.0627602598,52,"CWD",0.2966656713
"STEESE",1,"5_1",1684.0627602598,52,"Soil",795.601790792215
"STEESE",1,"5_1",1684.0627602598,52,"totalC",2479.66455105201
"STEESE",1,"5_1",1677.0627602598,45,"Overstory",858.5270603244
"STEESE",1,"5_1",1677.0627602598,45,"Understory",773.239034264099
"STEESE",1,"5_1",1677.0627602598,45,"CWD",0.2966656713
"STEESE",1,"5_1",1677.0627602598,45,"Soil",795.601790792215
"STEESE",1,"5_1",1677.0627602598,45,"totalC",2472.66455105201
"STEESE",1,"5_1",1715.5627602598,83.5,"Overstory",858.5270603244
"STEESE",1,"5_1",1715.5627602598,83.5,"Understory",773.239034264099
"STEESE",1,"5_1",1715.5627602598,83.5,"CWD",0.2966656713
"STEESE",1,"5_1",1715.5627602598,83.5,"Soil",795.601790792215
"STEESE",1,"5_1",1715.5627602598,83.5,"totalC",2511.16455105201
"STEESE",1,"5_1",1711.0627602598,79,"Overstory",858.5270603244
"STEESE",1,"5_1",1711.0627602598,79,"Understory",773.239034264099
"STEESE",1,"5_1",1711.0627602598,79,"CWD",0.2966656713
"STEESE",1,"5_1",1711.0627602598,79,"Soil",795.601790792215
"STEESE",1,"5_1",1711.0627602598,79,"totalC",2506.66455105201
"STEESE",2,"19_2",1997.97467717027,49.3333333333333,"Overstory",869.387695680632
"STEESE",2,"19_2",1997.97467717027,49.3333333333333,"Understory",1078.9479611843
"STEESE",2,"19_2",1997.97467717027,49.3333333333333,"CWD",0.305686972
"STEESE",2,"19_2",1997.97467717027,49.3333333333333,"Soil",1159.26269563006
"STEESE",2,"19_2",1997.97467717027,49.3333333333333,"totalC",3157.23737280033
"STEESE",2,"19_2",2060.64134383693,112,"Overstory",869.387695680632
"STEESE",2,"19_2",2060.64134383693,112,"Understory",1078.9479611843
"STEESE",2,"19_2",2060.64134383693,112,"CWD",0.305686972
"STEESE",2,"19_2",2060.64134383693,112,"Soil",1159.26269563006
"STEESE",2,"19_2",2060.64134383693,112,"totalC",3219.90403946699
"STEESE",2,"19_2",1969.64134383693,21,"Overstory",869.387695680632
"STEESE",2,"19_2",1969.64134383693,21,"Understory",1078.9479611843
"STEESE",2,"19_2",1969.64134383693,21,"CWD",0.305686972
"STEESE",2,"19_2",1969.64134383693,21,"Soil",1159.26269563006
"STEESE",2,"19_2",1969.64134383693,21,"totalC",3128.90403946699
"STEESE",2,"19_2",1978.64134383693,30,"Overstory",869.387695680632
"STEESE",2,"19_2",1978.64134383693,30,"Understory",1078.9479611843
"STEESE",2,"19_2",1978.64134383693,30,"CWD",0.305686972
"STEESE",2,"19_2",1978.64134383693,30,"Soil",1159.26269563006
"STEESE",2,"19_2",1978.64134383693,30,"totalC",3137.90403946699
"STEESE",2,"19_2",1964.64134383693,16,"Overstory",869.387695680632
"STEESE",2,"19_2",1964.64134383693,16,"Understory",1078.9479611843
"STEESE",2,"19_2",1964.64134383693,16,"CWD",0.305686972
"STEESE",2,"19_2",1964.64134383693,16,"Soil",1159.26269563006
"STEESE",2,"19_2",1964.64134383693,16,"totalC",3123.90403946699
"STEESE",2,"26_2",2932.9026489645,49.3333333333333,"Overstory",367.545526202145
"STEESE",2,"26_2",2932.9026489645,49.3333333333333,"Understory",2515.85861510642
"STEESE",2,"26_2",2932.9026489645,49.3333333333333,"CWD",0.1651743226
"STEESE",2,"26_2",2932.9026489645,49.3333333333333,"Soil",478.604221302357
"STEESE",2,"26_2",2932.9026489645,49.3333333333333,"totalC",3411.50687026686
"STEESE",2,"26_2",2995.56931563116,112,"Overstory",367.545526202145
"STEESE",2,"26_2",2995.56931563116,112,"Understory",2515.85861510642
"STEESE",2,"26_2",2995.56931563116,112,"CWD",0.1651743226
"STEESE",2,"26_2",2995.56931563116,112,"Soil",478.604221302357
"STEESE",2,"26_2",2995.56931563116,112,"totalC",3474.17353693352
"STEESE",2,"26_2",2904.56931563116,21,"Overstory",367.545526202145
"STEESE",2,"26_2",2904.56931563116,21,"Understory",2515.85861510642
"STEESE",2,"26_2",2904.56931563116,21,"CWD",0.1651743226
"STEESE",2,"26_2",2904.56931563116,21,"Soil",478.604221302357
"STEESE",2,"26_2",2904.56931563116,21,"totalC",3383.17353693352
"STEESE",2,"26_2",2913.56931563116,30,"Overstory",367.545526202145
"STEESE",2,"26_2",2913.56931563116,30,"Understory",2515.85861510642
"STEESE",2,"26_2",2913.56931563116,30,"CWD",0.1651743226
"STEESE",2,"26_2",2913.56931563116,30,"Soil",478.604221302357
"STEESE",2,"26_2",2913.56931563116,30,"totalC",3392.17353693352
"STEESE",2,"26_2",2899.56931563116,16,"Overstory",367.545526202145
"STEESE",2,"26_2",2899.56931563116,16,"Understory",2515.85861510642
"STEESE",2,"26_2",2899.56931563116,16,"CWD",0.1651743226
"STEESE",2,"26_2",2899.56931563116,16,"Soil",478.604221302357
"STEESE",2,"26_2",2899.56931563116,16,"totalC",3378.17353693352
"STEESE",2,"27_2",2366.8983956044,49.3333333333333,"Overstory",843.283899825418
"STEESE",2,"27_2",2366.8983956044,49.3333333333333,"Understory",1474.05895101575
"STEESE",2,"27_2",2366.8983956044,49.3333333333333,"CWD",0.2222114299
"STEESE",2,"27_2",2366.8983956044,49.3333333333333,"Soil",701.123495641136
"STEESE",2,"27_2",2366.8983956044,49.3333333333333,"totalC",3068.02189124554
"STEESE",2,"27_2",2429.56506227107,112,"Overstory",843.283899825418
"STEESE",2,"27_2",2429.56506227107,112,"Understory",1474.05895101575
"STEESE",2,"27_2",2429.56506227107,112,"CWD",0.2222114299
"STEESE",2,"27_2",2429.56506227107,112,"Soil",701.123495641136
"STEESE",2,"27_2",2429.56506227107,112,"totalC",3130.6885579122
"STEESE",2,"27_2",2338.56506227107,21,"Overstory",843.283899825418
"STEESE",2,"27_2",2338.56506227107,21,"Understory",1474.05895101575
"STEESE",2,"27_2",2338.56506227107,21,"CWD",0.2222114299
"STEESE",2,"27_2",2338.56506227107,21,"Soil",701.123495641136
"STEESE",2,"27_2",2338.56506227107,21,"totalC",3039.6885579122
"STEESE",2,"27_2",2347.56506227107,30,"Overstory",843.283899825418
"STEESE",2,"27_2",2347.56506227107,30,"Understory",1474.05895101575
"STEESE",2,"27_2",2347.56506227107,30,"CWD",0.2222114299
"STEESE",2,"27_2",2347.56506227107,30,"Soil",701.123495641136
"STEESE",2,"27_2",2347.56506227107,30,"totalC",3048.6885579122
"STEESE",2,"27_2",2333.56506227107,16,"Overstory",843.283899825418
"STEESE",2,"27_2",2333.56506227107,16,"Understory",1474.05895101575
"STEESE",2,"27_2",2333.56506227107,16,"CWD",0.2222114299
"STEESE",2,"27_2",2333.56506227107,16,"Soil",701.123495641136
"STEESE",2,"27_2",2333.56506227107,16,"totalC",3034.6885579122
"STEESE",2,"3_2",2671.21985658434,49.3333333333333,"Overstory",509.548771028528
"STEESE",2,"3_2",2671.21985658434,49.3333333333333,"Understory",2112.21299357278
"STEESE",2,"3_2",2671.21985658434,49.3333333333333,"CWD",0.1247586497
"STEESE",2,"3_2",2671.21985658434,49.3333333333333,"Soil",821.783863090578
"STEESE",2,"3_2",2671.21985658434,49.3333333333333,"totalC",3493.00371967492
"STEESE",2,"3_2",2733.88652325101,112,"Overstory",509.548771028528
"STEESE",2,"3_2",2733.88652325101,112,"Understory",2112.21299357278
"STEESE",2,"3_2",2733.88652325101,112,"CWD",0.1247586497
"STEESE",2,"3_2",2733.88652325101,112,"Soil",821.783863090578
"STEESE",2,"3_2",2733.88652325101,112,"totalC",3555.67038634159
"STEESE",2,"3_2",2642.88652325101,21,"Overstory",509.548771028528
"STEESE",2,"3_2",2642.88652325101,21,"Understory",2112.21299357278
"STEESE",2,"3_2",2642.88652325101,21,"CWD",0.1247586497
"STEESE",2,"3_2",2642.88652325101,21,"Soil",821.783863090578
"STEESE",2,"3_2",2642.88652325101,21,"totalC",3464.67038634159
"STEESE",2,"3_2",2651.88652325101,30,"Overstory",509.548771028528
"STEESE",2,"3_2",2651.88652325101,30,"Understory",2112.21299357278
"STEESE",2,"3_2",2651.88652325101,30,"CWD",0.1247586497
"STEESE",2,"3_2",2651.88652325101,30,"Soil",821.783863090578
"STEESE",2,"3_2",2651.88652325101,30,"totalC",3473.67038634159
"STEESE",2,"3_2",2637.88652325101,16,"Overstory",509.548771028528
"STEESE",2,"3_2",2637.88652325101,16,"Understory",2112.21299357278
"STEESE",2,"3_2",2637.88652325101,16,"CWD",0.1247586497
"STEESE",2,"3_2",2637.88652325101,16,"Soil",821.783863090578
"STEESE",2,"3_2",2637.88652325101,16,"totalC",3459.67038634159
"STEESE",2,"34_2",2174.12335678996,49.3333333333333,"Overstory",564.67243796193
"STEESE",2,"34_2",2174.12335678996,49.3333333333333,"Understory",1560
"STEESE",2,"34_2",2174.12335678996,49.3333333333333,"CWD",0.1175854947
"STEESE",2,"34_2",2174.12335678996,49.3333333333333,"Soil",333.057795449381
"STEESE",2,"34_2",2174.12335678996,49.3333333333333,"totalC",2507.18115223934
"STEESE",2,"34_2",2236.79002345663,112,"Overstory",564.67243796193
"STEESE",2,"34_2",2236.79002345663,112,"Understory",1560
"STEESE",2,"34_2",2236.79002345663,112,"CWD",0.1175854947
"STEESE",2,"34_2",2236.79002345663,112,"Soil",333.057795449381
"STEESE",2,"34_2",2236.79002345663,112,"totalC",2569.84781890601
"STEESE",2,"34_2",2145.79002345663,21,"Overstory",564.67243796193
"STEESE",2,"34_2",2145.79002345663,21,"Understory",1560
"STEESE",2,"34_2",2145.79002345663,21,"CWD",0.1175854947
"STEESE",2,"34_2",2145.79002345663,21,"Soil",333.057795449381
"STEESE",2,"34_2",2145.79002345663,21,"totalC",2478.84781890601
"STEESE",2,"34_2",2154.79002345663,30,"Overstory",564.67243796193
"STEESE",2,"34_2",2154.79002345663,30,"Understory",1560
"STEESE",2,"34_2",2154.79002345663,30,"CWD",0.1175854947
"STEESE",2,"34_2",2154.79002345663,30,"Soil",333.057795449381
"STEESE",2,"34_2",2154.79002345663,30,"totalC",2487.84781890601
"STEESE",2,"34_2",2140.79002345663,16,"Overstory",564.67243796193
"STEESE",2,"34_2",2140.79002345663,16,"Understory",1560
"STEESE",2,"34_2",2140.79002345663,16,"CWD",0.1175854947
"STEESE",2,"34_2",2140.79002345663,16,"Soil",333.057795449381
"STEESE",2,"34_2",2140.79002345663,16,"totalC",2473.84781890601
"STEESE",2,"4_2",1261.2722561541,49.3333333333333,"Overstory",593.13201775939
"STEESE",2,"4_2",1261.2722561541,49.3333333333333,"Understory",618.672301968281
"STEESE",2,"4_2",1261.2722561541,49.3333333333333,"CWD",0.1346030931
"STEESE",2,"4_2",1261.2722561541,49.3333333333333,"Soil",1221.66269417737
"STEESE",2,"4_2",1261.2722561541,49.3333333333333,"totalC",2482.93495033148
"STEESE",2,"4_2",1323.93892282077,112,"Overstory",593.13201775939
"STEESE",2,"4_2",1323.93892282077,112,"Understory",618.672301968281
"STEESE",2,"4_2",1323.93892282077,112,"CWD",0.1346030931
"STEESE",2,"4_2",1323.93892282077,112,"Soil",1221.66269417737
"STEESE",2,"4_2",1323.93892282077,112,"totalC",2545.60161699814
"STEESE",2,"4_2",1232.93892282077,21,"Overstory",593.13201775939
"STEESE",2,"4_2",1232.93892282077,21,"Understory",618.672301968281
"STEESE",2,"4_2",1232.93892282077,21,"CWD",0.1346030931
"STEESE",2,"4_2",1232.93892282077,21,"Soil",1221.66269417737
"STEESE",2,"4_2",1232.93892282077,21,"totalC",2454.60161699814
"STEESE",2,"4_2",1241.93892282077,30,"Overstory",593.13201775939
"STEESE",2,"4_2",1241.93892282077,30,"Understory",618.672301968281
"STEESE",2,"4_2",1241.93892282077,30,"CWD",0.1346030931
"STEESE",2,"4_2",1241.93892282077,30,"Soil",1221.66269417737
"STEESE",2,"4_2",1241.93892282077,30,"totalC",2463.60161699814
"STEESE",2,"4_2",1227.93892282077,16,"Overstory",593.13201775939
"STEESE",2,"4_2",1227.93892282077,16,"Understory",618.672301968281
"STEESE",2,"4_2",1227.93892282077,16,"CWD",0.1346030931
"STEESE",2,"4_2",1227.93892282077,16,"Soil",1221.66269417737
"STEESE",2,"4_2",1227.93892282077,16,"totalC",2449.60161699814
"STEESE",3,"17_3",698.951039686576,31.3333333333333,"Overstory",392.71735321864
"STEESE",3,"17_3",698.951039686576,31.3333333333333,"Understory",274.709787495503
"STEESE",3,"17_3",698.951039686576,31.3333333333333,"CWD",0.1905656391
"STEESE",3,"17_3",698.951039686576,31.3333333333333,"Soil",462.47347498867
"STEESE",3,"17_3",698.951039686576,31.3333333333333,"totalC",1161.42451467525
"STEESE",3,"17_3",734.617706353243,67,"Overstory",392.71735321864
"STEESE",3,"17_3",734.617706353243,67,"Understory",274.709787495503
"STEESE",3,"17_3",734.617706353243,67,"CWD",0.1905656391
"STEESE",3,"17_3",734.617706353243,67,"Soil",462.47347498867
"STEESE",3,"17_3",734.617706353243,67,"totalC",1197.09118134191
"STEESE",3,"17_3",670.617706353243,3,"Overstory",392.71735321864
"STEESE",3,"17_3",670.617706353243,3,"Understory",274.709787495503
"STEESE",3,"17_3",670.617706353243,3,"CWD",0.1905656391
"STEESE",3,"17_3",670.617706353243,3,"Soil",462.47347498867
"STEESE",3,"17_3",670.617706353243,3,"totalC",1133.09118134191
"STEESE",3,"17_3",683.617706353243,16,"Overstory",392.71735321864
"STEESE",3,"17_3",683.617706353243,16,"Understory",274.709787495503
"STEESE",3,"17_3",683.617706353243,16,"CWD",0.1905656391
"STEESE",3,"17_3",683.617706353243,16,"Soil",462.47347498867
"STEESE",3,"17_3",683.617706353243,16,"totalC",1146.09118134191
"STEESE",3,"17_3",684.28437301991,16.6666666666667,"Overstory",392.71735321864
"STEESE",3,"17_3",684.28437301991,16.6666666666667,"Understory",274.709787495503
"STEESE",3,"17_3",684.28437301991,16.6666666666667,"CWD",0.1905656391
"STEESE",3,"17_3",684.28437301991,16.6666666666667,"Soil",462.47347498867
"STEESE",3,"17_3",684.28437301991,16.6666666666667,"totalC",1146.75784800858
"STEESE",3,"17_3",683.617706353243,16,"Overstory",392.71735321864
"STEESE",3,"17_3",683.617706353243,16,"Understory",274.709787495503
"STEESE",3,"17_3",683.617706353243,16,"CWD",0.1905656391
"STEESE",3,"17_3",683.617706353243,16,"Soil",462.47347498867
"STEESE",3,"17_3",683.617706353243,16,"totalC",1146.09118134191
"STEESE",3,"2_3",542.677499139996,31.3333333333333,"Overstory",490.362020033862
"STEESE",3,"2_3",542.677499139996,31.3333333333333,"Understory",20.8432539088004
"STEESE",3,"2_3",542.677499139996,31.3333333333333,"CWD",0.138891864
"STEESE",3,"2_3",542.677499139996,31.3333333333333,"Soil",215.955643088342
"STEESE",3,"2_3",542.677499139996,31.3333333333333,"totalC",758.633142228338
"STEESE",3,"2_3",578.344165806662,67,"Overstory",490.362020033862
"STEESE",3,"2_3",578.344165806662,67,"Understory",20.8432539088004
"STEESE",3,"2_3",578.344165806662,67,"CWD",0.138891864
"STEESE",3,"2_3",578.344165806662,67,"Soil",215.955643088342
"STEESE",3,"2_3",578.344165806662,67,"totalC",794.299808895005
"STEESE",3,"2_3",514.344165806662,3,"Overstory",490.362020033862
"STEESE",3,"2_3",514.344165806662,3,"Understory",20.8432539088004
"STEESE",3,"2_3",514.344165806662,3,"CWD",0.138891864
"STEESE",3,"2_3",514.344165806662,3,"Soil",215.955643088342
"STEESE",3,"2_3",514.344165806662,3,"totalC",730.299808895005
"STEESE",3,"2_3",527.344165806662,16,"Overstory",490.362020033862
"STEESE",3,"2_3",527.344165806662,16,"Understory",20.8432539088004
"STEESE",3,"2_3",527.344165806662,16,"CWD",0.138891864
"STEESE",3,"2_3",527.344165806662,16,"Soil",215.955643088342
"STEESE",3,"2_3",527.344165806662,16,"totalC",743.299808895005
"STEESE",3,"2_3",528.010832473329,16.6666666666667,"Overstory",490.362020033862
"STEESE",3,"2_3",528.010832473329,16.6666666666667,"Understory",20.8432539088004
"STEESE",3,"2_3",528.010832473329,16.6666666666667,"CWD",0.138891864
"STEESE",3,"2_3",528.010832473329,16.6666666666667,"Soil",215.955643088342
"STEESE",3,"2_3",528.010832473329,16.6666666666667,"totalC",743.966475561671
"STEESE",3,"2_3",527.344165806662,16,"Overstory",490.362020033862
"STEESE",3,"2_3",527.344165806662,16,"Understory",20.8432539088004
"STEESE",3,"2_3",527.344165806662,16,"CWD",0.138891864
"STEESE",3,"2_3",527.344165806662,16,"Soil",215.955643088342
"STEESE",3,"2_3",527.344165806662,16,"totalC",743.299808895005
"STEESE",3,"22_3",710.099968337091,31.3333333333333,"Overstory",402.244764583418
"STEESE",3,"22_3",710.099968337091,31.3333333333333,"Understory",276.33663075444
"STEESE",3,"22_3",710.099968337091,31.3333333333333,"CWD",0.1852396659
"STEESE",3,"22_3",710.099968337091,31.3333333333333,"Soil",745.752598689115
"STEESE",3,"22_3",710.099968337091,31.3333333333333,"totalC",1455.85256702621
"STEESE",3,"22_3",745.766635003758,67,"Overstory",402.244764583418
"STEESE",3,"22_3",745.766635003758,67,"Understory",276.33663075444
"STEESE",3,"22_3",745.766635003758,67,"CWD",0.1852396659
"STEESE",3,"22_3",745.766635003758,67,"Soil",745.752598689115
"STEESE",3,"22_3",745.766635003758,67,"totalC",1491.51923369287
"STEESE",3,"22_3",681.766635003758,3,"Overstory",402.244764583418
"STEESE",3,"22_3",681.766635003758,3,"Understory",276.33663075444
"STEESE",3,"22_3",681.766635003758,3,"CWD",0.1852396659
"STEESE",3,"22_3",681.766635003758,3,"Soil",745.752598689115
"STEESE",3,"22_3",681.766635003758,3,"totalC",1427.51923369287
"STEESE",3,"22_3",694.766635003758,16,"Overstory",402.244764583418
"STEESE",3,"22_3",694.766635003758,16,"Understory",276.33663075444
"STEESE",3,"22_3",694.766635003758,16,"CWD",0.1852396659
"STEESE",3,"22_3",694.766635003758,16,"Soil",745.752598689115
"STEESE",3,"22_3",694.766635003758,16,"totalC",1440.51923369287
"STEESE",3,"22_3",695.433301670425,16.6666666666667,"Overstory",402.244764583418
"STEESE",3,"22_3",695.433301670425,16.6666666666667,"Understory",276.33663075444
"STEESE",3,"22_3",695.433301670425,16.6666666666667,"CWD",0.1852396659
"STEESE",3,"22_3",695.433301670425,16.6666666666667,"Soil",745.752598689115
"STEESE",3,"22_3",695.433301670425,16.6666666666667,"totalC",1441.18590035954
"STEESE",3,"22_3",694.766635003758,16,"Overstory",402.244764583418
"STEESE",3,"22_3",694.766635003758,16,"Understory",276.33663075444
"STEESE",3,"22_3",694.766635003758,16,"CWD",0.1852396659
"STEESE",3,"22_3",694.766635003758,16,"Soil",745.752598689115
"STEESE",3,"22_3",694.766635003758,16,"totalC",1440.51923369287
"STEESE",3,"23_3",394.285641493323,31.3333333333333,"Overstory",177.594829045683
"STEESE",3,"23_3",394.285641493323,31.3333333333333,"Understory",185.283725116927
"STEESE",3,"23_3",394.285641493323,31.3333333333333,"CWD",0.07375399738
"STEESE",3,"23_3",394.285641493323,31.3333333333333,"Soil",254.412978866394
"STEESE",3,"23_3",394.285641493323,31.3333333333333,"totalC",648.698620359718
"STEESE",3,"23_3",429.95230815999,67,"Overstory",177.594829045683
"STEESE",3,"23_3",429.95230815999,67,"Understory",185.283725116927
"STEESE",3,"23_3",429.95230815999,67,"CWD",0.07375399738
"STEESE",3,"23_3",429.95230815999,67,"Soil",254.412978866394
"STEESE",3,"23_3",429.95230815999,67,"totalC",684.365287026384
"STEESE",3,"23_3",365.95230815999,3,"Overstory",177.594829045683
"STEESE",3,"23_3",365.95230815999,3,"Understory",185.283725116927
"STEESE",3,"23_3",365.95230815999,3,"CWD",0.07375399738
"STEESE",3,"23_3",365.95230815999,3,"Soil",254.412978866394
"STEESE",3,"23_3",365.95230815999,3,"totalC",620.365287026384
"STEESE",3,"23_3",378.95230815999,16,"Overstory",177.594829045683
"STEESE",3,"23_3",378.95230815999,16,"Understory",185.283725116927
"STEESE",3,"23_3",378.95230815999,16,"CWD",0.07375399738
"STEESE",3,"23_3",378.95230815999,16,"Soil",254.412978866394
"STEESE",3,"23_3",378.95230815999,16,"totalC",633.365287026384
"STEESE",3,"23_3",379.618974826657,16.6666666666667,"Overstory",177.594829045683
"STEESE",3,"23_3",379.618974826657,16.6666666666667,"Understory",185.283725116927
"STEESE",3,"23_3",379.618974826657,16.6666666666667,"CWD",0.07375399738
"STEESE",3,"23_3",379.618974826657,16.6666666666667,"Soil",254.412978866394
"STEESE",3,"23_3",379.618974826657,16.6666666666667,"totalC",634.031953693051
"STEESE",3,"23_3",378.95230815999,16,"Overstory",177.594829045683
"STEESE",3,"23_3",378.95230815999,16,"Understory",185.283725116927
"STEESE",3,"23_3",378.95230815999,16,"CWD",0.07375399738
"STEESE",3,"23_3",378.95230815999,16,"Soil",254.412978866394
"STEESE",3,"23_3",378.95230815999,16,"totalC",633.365287026384
"STEESE",3,"24_3",1199.91914250587,31.3333333333333,"Overstory",988.20999947171
"STEESE",3,"24_3",1199.91914250587,31.3333333333333,"Understory",180.346633631241
"STEESE",3,"24_3",1199.91914250587,31.3333333333333,"CWD",0.02917606959
"STEESE",3,"24_3",1199.91914250587,31.3333333333333,"Soil",226.746464911607
"STEESE",3,"24_3",1199.91914250587,31.3333333333333,"totalC",1426.66560741748
"STEESE",3,"24_3",1235.58580917254,67,"Overstory",988.20999947171
"STEESE",3,"24_3",1235.58580917254,67,"Understory",180.346633631241
"STEESE",3,"24_3",1235.58580917254,67,"CWD",0.02917606959
"STEESE",3,"24_3",1235.58580917254,67,"Soil",226.746464911607
"STEESE",3,"24_3",1235.58580917254,67,"totalC",1462.33227408415
"STEESE",3,"24_3",1171.58580917254,3,"Overstory",988.20999947171
"STEESE",3,"24_3",1171.58580917254,3,"Understory",180.346633631241
"STEESE",3,"24_3",1171.58580917254,3,"CWD",0.02917606959
"STEESE",3,"24_3",1171.58580917254,3,"Soil",226.746464911607
"STEESE",3,"24_3",1171.58580917254,3,"totalC",1398.33227408415
"STEESE",3,"24_3",1184.58580917254,16,"Overstory",988.20999947171
"STEESE",3,"24_3",1184.58580917254,16,"Understory",180.346633631241
"STEESE",3,"24_3",1184.58580917254,16,"CWD",0.02917606959
"STEESE",3,"24_3",1184.58580917254,16,"Soil",226.746464911607
"STEESE",3,"24_3",1184.58580917254,16,"totalC",1411.33227408415
"STEESE",3,"24_3",1185.25247583921,16.6666666666667,"Overstory",988.20999947171
"STEESE",3,"24_3",1185.25247583921,16.6666666666667,"Understory",180.346633631241
"STEESE",3,"24_3",1185.25247583921,16.6666666666667,"CWD",0.02917606959
"STEESE",3,"24_3",1185.25247583921,16.6666666666667,"Soil",226.746464911607
"STEESE",3,"24_3",1185.25247583921,16.6666666666667,"totalC",1411.99894075081
"STEESE",3,"24_3",1184.58580917254,16,"Overstory",988.20999947171
"STEESE",3,"24_3",1184.58580917254,16,"Understory",180.346633631241
"STEESE",3,"24_3",1184.58580917254,16,"CWD",0.02917606959
"STEESE",3,"24_3",1184.58580917254,16,"Soil",226.746464911607
"STEESE",3,"24_3",1184.58580917254,16,"totalC",1411.33227408415
"STEESE",3,"25_3",NA,31.3333333333333,"Overstory",276.092578892766
"STEESE",3,"25_3",NA,31.3333333333333,"Understory",NA
"STEESE",3,"25_3",NA,31.3333333333333,"CWD",0.06143527101
"STEESE",3,"25_3",NA,31.3333333333333,"Soil",389.498887004437
"STEESE",3,"25_3",NA,31.3333333333333,"totalC",NA
"STEESE",3,"25_3",NA,67,"Overstory",276.092578892766
"STEESE",3,"25_3",NA,67,"Understory",NA
"STEESE",3,"25_3",NA,67,"CWD",0.06143527101
"STEESE",3,"25_3",NA,67,"Soil",389.498887004437
"STEESE",3,"25_3",NA,67,"totalC",NA
"STEESE",3,"25_3",NA,3,"Overstory",276.092578892766
"STEESE",3,"25_3",NA,3,"Understory",NA
"STEESE",3,"25_3",NA,3,"CWD",0.06143527101
"STEESE",3,"25_3",NA,3,"Soil",389.498887004437
"STEESE",3,"25_3",NA,3,"totalC",NA
"STEESE",3,"25_3",NA,16,"Overstory",276.092578892766
"STEESE",3,"25_3",NA,16,"Understory",NA
"STEESE",3,"25_3",NA,16,"CWD",0.06143527101
"STEESE",3,"25_3",NA,16,"Soil",389.498887004437
"STEESE",3,"25_3",NA,16,"totalC",NA
"STEESE",3,"25_3",NA,16.6666666666667,"Overstory",276.092578892766
"STEESE",3,"25_3",NA,16.6666666666667,"Understory",NA
"STEESE",3,"25_3",NA,16.6666666666667,"CWD",0.06143527101
"STEESE",3,"25_3",NA,16.6666666666667,"Soil",389.498887004437
"STEESE",3,"25_3",NA,16.6666666666667,"totalC",NA
"STEESE",3,"25_3",NA,16,"Overstory",276.092578892766
"STEESE",3,"25_3",NA,16,"Understory",NA
